[2025-12-06 14:46:44,259] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 09:14:35,718] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 09:14:35,718] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 09:14:35,718] [INFO] [__main__] 特征数量: 15
[2025-12-07 09:14:35,718] [INFO] [__main__] 序列长度: 1
[2025-12-07 09:14:35,849] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 09:15:38,613] [INFO] [__main__] 特征工程完成，数据形状: (2500, 15)
[2025-12-07 09:15:38,615] [INFO] [__main__] 训练数据形状: (2500, 1, 15)
[2025-12-07 09:15:38,615] [INFO] [__main__] 设置PPO状态维度: 15
[2025-12-07 09:15:38,615] [INFO] [__main__] 训练GAN...
[2025-12-07 09:15:40,715] [INFO] [__main__] GAN训练完成
[2025-12-07 09:15:40,715] [INFO] [__main__] 使用LLM生成任务...
[2025-12-07 09:15:40,732] [INFO] [__main__] GAN生成 8 个样本
[2025-12-07 09:15:40,734] [INFO] [__main__] 环境状态: 10个节点, 平均CPU利用率: 0.0%
[2025-12-07 09:16:27,991] [INFO] [__main__] LLM生成 30 个作业，其中 30 个是独特的
[2025-12-07 09:16:28,294] [INFO] [__main__] 开始强化学习训练...
[2025-12-07 09:16:28,296] [INFO] [__main__] 添加 30 个任务到环境
[2025-12-07 09:16:28,310] [INFO] [__main__] Episode 1/10
[2025-12-07 09:16:28,310] [INFO] [__main__] 使用已添加作业的初始状态
[2025-12-07 09:16:28,406] [INFO] [__main__] Episode 1 完成，奖励: -8.94, 步数: 100
[2025-12-07 09:16:28,406] [INFO] [__main__] Episode 2/10
[2025-12-07 09:16:28,407] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:16:28,482] [INFO] [__main__] Episode 2 完成，奖励: -21.97, 步数: 100
[2025-12-07 09:16:28,482] [INFO] [__main__] Episode 3/10
[2025-12-07 09:16:28,483] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:16:28,578] [INFO] [__main__] Episode 3 完成，奖励: -34.14, 步数: 100
[2025-12-07 09:16:28,579] [INFO] [__main__] Episode 4/10
[2025-12-07 09:16:28,580] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:16:28,685] [INFO] [__main__] Episode 4 完成，奖励: -38.30, 步数: 100
[2025-12-07 09:16:28,686] [INFO] [__main__] Episode 5/10
[2025-12-07 09:16:28,686] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:16:28,792] [INFO] [__main__] Episode 5 完成，奖励: -42.58, 步数: 100
[2025-12-07 09:16:28,793] [INFO] [__main__] Episode 6/10
[2025-12-07 09:16:28,795] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:16:28,906] [INFO] [__main__] Episode 6 完成，奖励: -56.19, 步数: 100
[2025-12-07 09:16:28,906] [INFO] [__main__] Episode 7/10
[2025-12-07 09:16:28,908] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:16:29,027] [INFO] [__main__] Episode 7 完成，奖励: -66.36, 步数: 100
[2025-12-07 09:16:29,027] [INFO] [__main__] Episode 8/10
[2025-12-07 09:16:29,030] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:16:29,116] [INFO] [__main__] Episode 8 完成，奖励: -79.19, 步数: 100
[2025-12-07 09:16:29,116] [INFO] [__main__] Episode 9/10
[2025-12-07 09:16:29,118] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:16:29,222] [INFO] [__main__] Episode 9 完成，奖励: -89.90, 步数: 100
[2025-12-07 09:16:29,222] [INFO] [__main__] Episode 10/10
[2025-12-07 09:16:29,224] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:16:29,305] [INFO] [__main__] Episode 10 完成，奖励: -105.43, 步数: 100
[2025-12-07 09:16:29,305] [INFO] [__main__] 强化学习训练完成
[2025-12-07 09:16:29,306] [INFO] [__main__] 最终性能指标: {'total_jobs_completed': 27, 'total_reward': -105.43127999026329, 'average_node_utilization': {'cpu': 0.172124787703565, 'mem': 0.7128082621029865}, 'queue_length': 39, 'simulation_time': 100}
[2025-12-07 09:16:29,306] [INFO] [__main__] === 项目运行完成 ===
[2025-12-07 09:20:48,951] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 09:20:48,951] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 09:20:48,951] [INFO] [__main__] 特征数量: 15
[2025-12-07 09:20:48,951] [INFO] [__main__] 序列长度: 1
[2025-12-07 09:20:49,033] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 09:21:41,751] [INFO] [__main__] 特征工程完成，数据形状: (2500, 15)
[2025-12-07 09:21:41,752] [INFO] [__main__] 训练数据形状: (2500, 1, 15)
[2025-12-07 09:21:41,752] [INFO] [__main__] 设置PPO状态维度: 15
[2025-12-07 09:21:41,752] [INFO] [__main__] 训练GAN...
[2025-12-07 09:21:43,777] [INFO] [__main__] GAN训练完成
[2025-12-07 09:21:43,777] [INFO] [__main__] 使用LLM生成任务...
[2025-12-07 09:21:43,791] [INFO] [__main__] GAN生成 8 个样本
[2025-12-07 09:21:43,792] [INFO] [__main__] 环境状态: 10个节点, 平均CPU利用率: 0.0%
[2025-12-07 09:22:30,454] [INFO] [__main__] LLM生成 5000 个作业，其中 5000 个是独特的
[2025-12-07 09:22:31,032] [INFO] [__main__] 开始强化学习训练...
[2025-12-07 09:22:31,312] [INFO] [__main__] 添加 5000 个任务到环境
[2025-12-07 09:22:31,318] [INFO] [__main__] Episode 1/10
[2025-12-07 09:22:31,319] [INFO] [__main__] 使用已添加作业的初始状态
[2025-12-07 09:22:31,441] [INFO] [__main__] Episode 1 完成，奖励: -54.50, 步数: 100
[2025-12-07 09:22:31,442] [INFO] [__main__] Episode 2/10
[2025-12-07 09:22:31,691] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:22:31,783] [INFO] [__main__] Episode 2 完成，奖励: -54.50, 步数: 100
[2025-12-07 09:22:31,784] [INFO] [__main__] Episode 3/10
[2025-12-07 09:22:32,087] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:22:32,191] [INFO] [__main__] Episode 3 完成，奖励: -54.50, 步数: 100
[2025-12-07 09:22:32,191] [INFO] [__main__] Episode 4/10
[2025-12-07 09:22:32,479] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:22:32,568] [INFO] [__main__] Episode 4 完成，奖励: -59.00, 步数: 100
[2025-12-07 09:22:32,568] [INFO] [__main__] Episode 5/10
[2025-12-07 09:22:32,811] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:22:32,872] [INFO] [__main__] Episode 5 完成，奖励: -54.50, 步数: 100
[2025-12-07 09:22:32,873] [INFO] [__main__] Episode 6/10
[2025-12-07 09:22:33,026] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:22:33,119] [INFO] [__main__] Episode 6 完成，奖励: -54.50, 步数: 100
[2025-12-07 09:22:33,120] [INFO] [__main__] Episode 7/10
[2025-12-07 09:22:33,310] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:22:33,385] [INFO] [__main__] Episode 7 完成，奖励: -54.50, 步数: 100
[2025-12-07 09:22:33,386] [INFO] [__main__] Episode 8/10
[2025-12-07 09:22:33,547] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:22:33,648] [INFO] [__main__] Episode 8 完成，奖励: -59.00, 步数: 100
[2025-12-07 09:22:33,648] [INFO] [__main__] Episode 9/10
[2025-12-07 09:22:33,812] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:22:33,886] [INFO] [__main__] Episode 9 完成，奖励: -59.00, 步数: 100
[2025-12-07 09:22:33,886] [INFO] [__main__] Episode 10/10
[2025-12-07 09:22:34,046] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:22:34,136] [INFO] [__main__] Episode 10 完成，奖励: -54.50, 步数: 100
[2025-12-07 09:22:34,137] [INFO] [__main__] 强化学习训练完成
[2025-12-07 09:22:34,137] [INFO] [__main__] 最终性能指标: {'total_jobs_completed': 1, 'total_reward': -54.5, 'average_node_utilization': {'cpu': 0.0, 'mem': 0.05696226937826021}, 'queue_length': 49987, 'simulation_time': 100}
[2025-12-07 09:22:34,137] [INFO] [__main__] === 项目运行完成 ===
[2025-12-07 09:25:59,991] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 09:25:59,991] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 09:25:59,991] [INFO] [__main__] 特征数量: 15
[2025-12-07 09:25:59,991] [INFO] [__main__] 序列长度: 1
[2025-12-07 09:26:00,077] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 09:26:52,742] [INFO] [__main__] 特征工程完成，数据形状: (2500, 15)
[2025-12-07 09:26:52,742] [INFO] [__main__] 训练数据形状: (2500, 1, 15)
[2025-12-07 09:26:52,742] [INFO] [__main__] 设置PPO状态维度: 15
[2025-12-07 09:26:52,742] [INFO] [__main__] 训练GAN...
[2025-12-07 09:26:54,310] [INFO] [__main__] GAN训练完成
[2025-12-07 09:26:54,310] [INFO] [__main__] 使用LLM生成任务...
[2025-12-07 09:26:54,328] [INFO] [__main__] GAN生成 8 个样本
[2025-12-07 09:26:54,329] [INFO] [__main__] 环境状态: 10个节点, 平均CPU利用率: 0.0%
[2025-12-07 09:27:42,560] [INFO] [__main__] LLM生成 100 个作业，其中 100 个是独特的
[2025-12-07 09:27:42,851] [INFO] [__main__] 开始强化学习训练...
[2025-12-07 09:27:42,855] [INFO] [__main__] 添加 100 个任务到环境
[2025-12-07 09:27:42,860] [INFO] [__main__] Episode 1/10
[2025-12-07 09:27:42,861] [INFO] [__main__] 使用已添加作业的初始状态
[2025-12-07 09:27:42,929] [INFO] [__main__] Episode 1 完成，奖励: -77.00, 步数: 100
[2025-12-07 09:27:42,929] [INFO] [__main__] Episode 2/10
[2025-12-07 09:27:42,933] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:27:43,005] [INFO] [__main__] Episode 2 完成，奖励: -63.50, 步数: 100
[2025-12-07 09:27:43,006] [INFO] [__main__] Episode 3/10
[2025-12-07 09:27:43,010] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:27:43,084] [INFO] [__main__] Episode 3 完成，奖励: -54.50, 步数: 100
[2025-12-07 09:27:43,084] [INFO] [__main__] Episode 4/10
[2025-12-07 09:27:43,090] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:27:43,206] [INFO] [__main__] Episode 4 完成，奖励: -54.50, 步数: 100
[2025-12-07 09:27:43,207] [INFO] [__main__] Episode 5/10
[2025-12-07 09:27:43,212] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:27:43,309] [INFO] [__main__] Episode 5 完成，奖励: -59.00, 步数: 100
[2025-12-07 09:27:43,309] [INFO] [__main__] Episode 6/10
[2025-12-07 09:27:43,315] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:27:43,442] [INFO] [__main__] Episode 6 完成，奖励: -59.00, 步数: 100
[2025-12-07 09:27:43,442] [INFO] [__main__] Episode 7/10
[2025-12-07 09:27:43,448] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:27:43,524] [INFO] [__main__] Episode 7 完成，奖励: -54.50, 步数: 100
[2025-12-07 09:27:43,525] [INFO] [__main__] Episode 8/10
[2025-12-07 09:27:43,529] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:27:43,614] [INFO] [__main__] Episode 8 完成，奖励: -59.00, 步数: 100
[2025-12-07 09:27:43,614] [INFO] [__main__] Episode 9/10
[2025-12-07 09:27:43,617] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:27:43,684] [INFO] [__main__] Episode 9 完成，奖励: -59.00, 步数: 100
[2025-12-07 09:27:43,684] [INFO] [__main__] Episode 10/10
[2025-12-07 09:27:43,687] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 09:27:43,758] [INFO] [__main__] Episode 10 完成，奖励: -54.50, 步数: 100
[2025-12-07 09:27:43,758] [INFO] [__main__] 强化学习训练完成
[2025-12-07 09:27:43,758] [INFO] [__main__] 最终性能指标: {'total_jobs_completed': 1, 'total_reward': -54.5, 'average_node_utilization': {'cpu': 0.0, 'mem': 0.06037174250858888}, 'queue_length': 979, 'simulation_time': 100}
[2025-12-07 09:27:43,759] [INFO] [__main__] === 项目运行完成 ===
[2025-12-07 11:54:41,649] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 11:54:41,654] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 11:54:41,654] [INFO] [__main__] 特征数量: 15
[2025-12-07 11:54:41,654] [INFO] [__main__] 序列长度: 1
[2025-12-07 11:54:41,779] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 11:55:42,887] [INFO] [__main__] 特征工程完成，数据形状: (2500, 15)
[2025-12-07 11:55:42,889] [INFO] [__main__] 训练数据形状: (2500, 1, 15)
[2025-12-07 11:55:42,889] [INFO] [__main__] 设置PPO状态维度: 15
[2025-12-07 11:55:42,889] [INFO] [__main__] 训练GAN...
[2025-12-07 11:55:45,045] [INFO] [__main__] GAN训练完成
[2025-12-07 11:55:45,045] [INFO] [__main__] 使用LLM生成任务...
[2025-12-07 11:55:45,067] [INFO] [__main__] GAN生成 8 个样本
[2025-12-07 11:55:45,067] [INFO] [__main__] 环境状态: 10个节点, 平均CPU利用率: 0.0%
[2025-12-07 11:57:59,606] [INFO] [__main__] LLM生成 100 个作业，其中 100 个是独特的
[2025-12-07 11:58:00,537] [INFO] [__main__] 开始强化学习训练...
[2025-12-07 11:58:00,546] [INFO] [__main__] 添加 100 个任务到环境
[2025-12-07 11:58:00,566] [INFO] [__main__] Episode 1/10
[2025-12-07 11:58:00,566] [INFO] [__main__] 使用已添加作业的初始状态
[2025-12-07 11:58:00,684] [INFO] [__main__] Episode 1 完成，奖励: -162.32, 步数: 100
[2025-12-07 11:58:00,684] [INFO] [__main__] Episode 2/10
[2025-12-07 11:58:00,687] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 11:58:00,804] [INFO] [__main__] Episode 2 完成，奖励: -117.50, 步数: 100
[2025-12-07 11:58:00,806] [INFO] [__main__] Episode 3/10
[2025-12-07 11:58:00,810] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 11:58:00,911] [INFO] [__main__] Episode 3 完成，奖励: -72.50, 步数: 100
[2025-12-07 11:58:00,912] [INFO] [__main__] Episode 4/10
[2025-12-07 11:58:00,919] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 11:58:01,063] [INFO] [__main__] Episode 4 完成，奖励: -77.00, 步数: 100
[2025-12-07 11:58:01,064] [INFO] [__main__] Episode 5/10
[2025-12-07 11:58:01,068] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 11:58:01,204] [INFO] [__main__] Episode 5 完成，奖励: -104.00, 步数: 100
[2025-12-07 11:58:01,206] [INFO] [__main__] Episode 6/10
[2025-12-07 11:58:01,214] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 11:58:01,362] [INFO] [__main__] Episode 6 完成，奖励: -122.00, 步数: 100
[2025-12-07 11:58:01,364] [INFO] [__main__] Episode 7/10
[2025-12-07 11:58:01,370] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 11:58:01,521] [INFO] [__main__] Episode 7 完成，奖励: -122.00, 步数: 100
[2025-12-07 11:58:01,522] [INFO] [__main__] Episode 8/10
[2025-12-07 11:58:01,528] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 11:58:01,675] [INFO] [__main__] Episode 8 完成，奖励: -90.50, 步数: 100
[2025-12-07 11:58:01,677] [INFO] [__main__] Episode 9/10
[2025-12-07 11:58:01,686] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 11:58:01,846] [INFO] [__main__] Episode 9 完成，奖励: -162.50, 步数: 100
[2025-12-07 11:58:01,847] [INFO] [__main__] Episode 10/10
[2025-12-07 11:58:01,854] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 11:58:02,009] [INFO] [__main__] Episode 10 完成，奖励: -158.00, 步数: 100
[2025-12-07 11:58:02,010] [INFO] [__main__] 强化学习训练完成
[2025-12-07 11:58:02,011] [INFO] [__main__] 最终性能指标: {'total_jobs_completed': 24, 'total_reward': -158.0, 'average_node_utilization': {'cpu': 0.09997899361743735, 'mem': 0.0}, 'queue_length': 847, 'simulation_time': 100}
[2025-12-07 11:58:02,012] [INFO] [__main__] === 项目运行完成 ===
[2025-12-07 13:07:02,467] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 13:07:02,467] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 13:07:02,467] [INFO] [__main__] 特征数量: 15
[2025-12-07 13:07:02,467] [INFO] [__main__] 序列长度: 1
[2025-12-07 13:07:02,946] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 13:13:38,483] [INFO] [__main__] 特征工程完成，数据形状: (2500, 15)
[2025-12-07 13:13:38,488] [INFO] [__main__] 训练数据形状: (2500, 1, 15)
[2025-12-07 13:13:38,488] [INFO] [__main__] 设置PPO状态维度: 15
[2025-12-07 13:13:38,488] [INFO] [__main__] 训练GAN...
[2025-12-07 13:14:10,861] [INFO] [__main__] GAN训练完成
[2025-12-07 13:14:10,861] [INFO] [__main__] 使用LLM生成任务...
[2025-12-07 13:14:12,529] [INFO] [__main__] GAN生成 8 个样本
[2025-12-07 13:14:12,533] [INFO] [__main__] 环境状态: 10个节点, 平均CPU利用率: 0.0%
[2025-12-07 13:28:10,250] [ERROR] [__main__] LLM生成失败: 'LLMJobGenerator' object has no attribute '_create_default_jobs'
Traceback (most recent call last):
  File "C:\F\gahpc\src\llm\llm_job_gen.py", line 309, in generate_job
    jobs = validate_and_fix_jobs(jobs, self.cfg, stats)
  File "C:\F\gahpc\src\utils\tools.py", line 24, in validate_and_fix_jobs
    if math.isnan(cpu) or math.isnan(mem) or math.isnan(duration):
NameError: name 'math' is not defined

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\F\gahpc\src\main.py", line 300, in main
    generated_jobs = llm_gen.generate_job(
  File "C:\F\gahpc\src\llm\llm_job_gen.py", line 312, in generate_job
    jobs = self._create_default_jobs(num)
AttributeError: 'LLMJobGenerator' object has no attribute '_create_default_jobs'. Did you mean: '_create_diverse_default_jobs'?
[2025-12-07 13:28:10,273] [INFO] [__main__] 使用多样化默认作业: 100 个
[2025-12-07 13:28:10,274] [INFO] [__main__] 开始强化学习训练...
[2025-12-07 13:28:10,282] [INFO] [__main__] 添加 100 个任务到环境
[2025-12-07 13:28:11,922] [INFO] [__main__] Episode 1/10
[2025-12-07 13:28:11,923] [INFO] [__main__] 使用已添加作业的初始状态
[2025-12-07 13:28:18,801] [INFO] [__main__] Episode 1 完成，奖励: -185.34, 步数: 100
[2025-12-07 13:28:18,802] [INFO] [__main__] Episode 2/10
[2025-12-07 13:28:19,896] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:28:28,860] [INFO] [__main__] Episode 2 完成，奖励: -230.00, 步数: 100
[2025-12-07 13:28:28,860] [INFO] [__main__] Episode 3/10
[2025-12-07 13:28:28,870] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:28:33,684] [INFO] [__main__] Episode 3 完成，奖励: -257.00, 步数: 100
[2025-12-07 13:28:33,686] [INFO] [__main__] Episode 4/10
[2025-12-07 13:28:33,694] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:28:40,350] [INFO] [__main__] Episode 4 完成，奖励: -207.50, 步数: 100
[2025-12-07 13:28:40,352] [INFO] [__main__] Episode 5/10
[2025-12-07 13:28:40,361] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:28:49,903] [INFO] [__main__] Episode 5 完成，奖励: -212.00, 步数: 100
[2025-12-07 13:28:49,903] [INFO] [__main__] Episode 6/10
[2025-12-07 13:28:49,915] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:28:53,882] [INFO] [__main__] Episode 6 完成，奖励: -135.50, 步数: 100
[2025-12-07 13:28:53,883] [INFO] [__main__] Episode 7/10
[2025-12-07 13:28:53,891] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:28:57,695] [INFO] [__main__] Episode 7 完成，奖励: -162.50, 步数: 100
[2025-12-07 13:28:57,697] [INFO] [__main__] Episode 8/10
[2025-12-07 13:28:57,705] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:28:58,018] [INFO] [__main__] Episode 8 完成，奖励: -194.00, 步数: 100
[2025-12-07 13:28:58,018] [INFO] [__main__] Episode 9/10
[2025-12-07 13:28:58,028] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:29:14,257] [INFO] [__main__] Episode 9 完成，奖励: -189.50, 步数: 100
[2025-12-07 13:29:14,257] [INFO] [__main__] Episode 10/10
[2025-12-07 13:29:14,265] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:29:19,568] [INFO] [__main__] Episode 10 完成，奖励: -153.50, 步数: 100
[2025-12-07 13:29:19,569] [INFO] [__main__] 强化学习训练完成
[2025-12-07 13:29:19,569] [INFO] [__main__] 最终性能指标: {'total_jobs_completed': 23, 'total_reward': -153.5, 'average_node_utilization': {'cpu': 0.7805819152119253, 'mem': 0.3536189182591715}, 'queue_length': 682, 'simulation_time': 100}
[2025-12-07 13:29:19,570] [INFO] [__main__] === 项目运行完成 ===
[2025-12-07 13:39:48,747] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 13:39:48,747] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 13:39:48,747] [INFO] [__main__] 特征数量: 15
[2025-12-07 13:39:48,747] [INFO] [__main__] 序列长度: 1
[2025-12-07 13:39:48,899] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 13:51:34,593] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 13:51:34,593] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 13:51:34,593] [INFO] [__main__] 特征数量: 15
[2025-12-07 13:51:34,593] [INFO] [__main__] 序列长度: 1
[2025-12-07 13:51:34,692] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 13:52:32,793] [INFO] [__main__] 特征工程完成，数据形状: (2500, 15)
[2025-12-07 13:52:32,795] [INFO] [__main__] 训练数据形状: (2500, 1, 15)
[2025-12-07 13:52:32,795] [INFO] [__main__] 设置PPO状态维度: 15
[2025-12-07 13:52:32,795] [INFO] [__main__] 训练GAN...
[2025-12-07 13:52:35,666] [INFO] [__main__] GAN训练完成
[2025-12-07 13:52:35,666] [INFO] [__main__] 使用LLM生成任务...
[2025-12-07 13:52:35,717] [INFO] [__main__] GAN生成 8 个样本
[2025-12-07 13:52:35,718] [INFO] [__main__] 环境状态: 10个节点, 平均CPU利用率: 0.0%
[2025-12-07 13:54:24,998] [ERROR] [__main__] LLM生成失败: 'LLMJobGenerator' object has no attribute '_create_default_jobs'
Traceback (most recent call last):
  File "C:\F\gahpc\src\llm\llm_job_gen.py", line 309, in generate_job
    jobs = validate_and_fix_jobs(jobs, self.cfg, stats)
  File "C:\F\gahpc\src\utils\tools.py", line 24, in validate_and_fix_jobs
    if math.isnan(cpu) or math.isnan(mem) or math.isnan(duration):
NameError: name 'math' is not defined

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\F\gahpc\src\main.py", line 300, in main
    generated_jobs = llm_gen.generate_job(
  File "C:\F\gahpc\src\llm\llm_job_gen.py", line 312, in generate_job
    jobs = self._create_default_jobs(num)
AttributeError: 'LLMJobGenerator' object has no attribute '_create_default_jobs'. Did you mean: '_create_diverse_default_jobs'?
[2025-12-07 13:54:25,007] [INFO] [__main__] 使用多样化默认作业: 100 个
[2025-12-07 13:54:25,008] [INFO] [__main__] 开始强化学习训练...
[2025-12-07 13:54:25,011] [INFO] [__main__] 添加 100 个任务到环境
[2025-12-07 13:54:25,016] [INFO] [__main__] Episode 1/10
[2025-12-07 13:54:25,016] [INFO] [__main__] 使用已添加作业的初始状态
[2025-12-07 13:54:25,151] [INFO] [__main__] Episode 1 完成，奖励: -201.16, 步数: 100
[2025-12-07 13:54:25,151] [INFO] [__main__] Episode 2/10
[2025-12-07 13:54:25,156] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:54:25,336] [INFO] [__main__] Episode 2 完成，奖励: -207.50, 步数: 100
[2025-12-07 13:54:25,336] [INFO] [__main__] Episode 3/10
[2025-12-07 13:54:25,342] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:54:25,516] [INFO] [__main__] Episode 3 完成，奖励: -198.50, 步数: 100
[2025-12-07 13:54:25,516] [INFO] [__main__] Episode 4/10
[2025-12-07 13:54:25,522] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:54:25,731] [INFO] [__main__] Episode 4 完成，奖励: -252.50, 步数: 100
[2025-12-07 13:54:25,732] [INFO] [__main__] Episode 5/10
[2025-12-07 13:54:25,739] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:54:25,935] [INFO] [__main__] Episode 5 完成，奖励: -261.50, 步数: 100
[2025-12-07 13:54:25,935] [INFO] [__main__] Episode 6/10
[2025-12-07 13:54:25,941] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:54:26,158] [INFO] [__main__] Episode 6 完成，奖励: -270.50, 步数: 100
[2025-12-07 13:54:26,159] [INFO] [__main__] Episode 7/10
[2025-12-07 13:54:26,165] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:54:26,344] [INFO] [__main__] Episode 7 完成，奖励: -230.00, 步数: 100
[2025-12-07 13:54:26,344] [INFO] [__main__] Episode 8/10
[2025-12-07 13:54:26,349] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:54:26,545] [INFO] [__main__] Episode 8 完成，奖励: -243.50, 步数: 100
[2025-12-07 13:54:26,546] [INFO] [__main__] Episode 9/10
[2025-12-07 13:54:26,551] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:54:26,699] [INFO] [__main__] Episode 9 完成，奖励: -203.00, 步数: 100
[2025-12-07 13:54:26,699] [INFO] [__main__] Episode 10/10
[2025-12-07 13:54:26,705] [INFO] [__main__] 重置环境并重新添加作业
[2025-12-07 13:54:26,894] [INFO] [__main__] Episode 10 完成，奖励: -257.00, 步数: 100
[2025-12-07 13:54:26,895] [INFO] [__main__] 强化学习训练完成
[2025-12-07 13:54:26,895] [INFO] [__main__] 最终性能指标: {'total_jobs_completed': 46, 'total_reward': -257.0, 'average_node_utilization': {'cpu': 0.638249026288975, 'mem': 0.715319531769046}, 'queue_length': 592, 'simulation_time': 100}
[2025-12-07 13:54:26,895] [INFO] [__main__] === 项目运行完成 ===
[2025-12-07 14:04:09,403] [INFO] [__main__] === HPC GenerativeAI Project Start ===
[2025-12-07 14:04:09,403] [INFO] [__main__] 数据模式: job_stats
[2025-12-07 14:04:09,403] [INFO] [__main__] 特征数量: 15
[2025-12-07 14:04:09,403] [INFO] [__main__] 序列长度: 1
[2025-12-07 14:04:09,506] [INFO] [__main__] 加载job统计特征数据...
[2025-12-07 14:05:03,419] [INFO] [__main__] 特征工程完成，数据形状: (2500, 15)
[2025-12-07 14:05:03,420] [INFO] [__main__] 训练数据形状: (2500, 1, 15)
[2025-12-07 14:05:03,420] [INFO] [__main__] 设置PPO状态维度: 15
[2025-12-07 14:05:03,420] [INFO] [__main__] 训练GAN...
[2025-12-07 14:05:05,043] [INFO] [__main__] GAN训练完成
[2025-12-07 14:05:05,044] [INFO] [__main__] 使用LLM生成任务...
